product,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,price,lead-time,backlog,quantity_on_hand
403014,148.0,86.0,140.0,82.0,101.0,99.0,95.0,67.0,82.0,93.0,80.0,98.0,71.0,93.0,109.0,82.0,85.0,76.0,133.17610169491525,1,3,221
403016,15.0,6.0,24.0,27.0,21.0,11.0,12.0,13.0,9.0,7.0,9.0,3.0,0.0,1.0,0.0,0.0,10.0,3.0,27.32,5,4,1142
403017,0.0,0.0,1.0,0.0,2.0,5.0,2.0,6.0,9.0,4.0,2.0,3.0,5.0,3.0,6.0,1.0,3.0,2.0,52.16,10,3,859
403105,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,6.0,1.0,0.0,12.0,3.0,3.0,10.0,35.17066666666667,5,1,876
404260,69.0,80.0,99.0,104.0,97.0,74.0,67.0,87.0,89.0,71.0,63.0,87.0,82.0,73.0,85.0,81.0,73.0,60.0,146.35851851851854,6,8,3042
409180,24.0,20.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,28.0,53.0,68.0,9.0,2.0,0.0,0.0,0.0,84.99,1,2,2241
409190,30.0,25.0,6.0,3.0,1.0,8.0,6.0,10.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,96.49,9,7,2792
409990,68.0,50.0,30.0,5.0,131.0,80.0,79.0,51.0,63.0,90.0,103.0,39.0,215.0,98.0,158.0,102.0,58.0,85.0,58.786875,10,9,317
411230,10.0,25.0,31.0,48.0,45.0,29.0,30.0,25.0,27.0,24.0,10.0,10.0,48.0,30.0,43.0,88.0,138.0,117.0,19.17272222222222,5,9,774
412710,117.0,60.0,10.0,2.0,1.0,0.0,3.0,6.0,116.0,67.0,203.0,125.0,45.0,83.0,28.0,13.0,9.0,19.0,72.15666666666667,7,9,3416
413300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,22.0,106.0,7.0,25.0,30.0,27.447598039215688,8,4,618
413400,5560.0,2583.0,2388.0,1589.0,7283.0,6382.0,1861.0,3149.0,2258.0,2355.0,15616.0,4952.0,9782.0,9551.0,16035.0,6667.0,22171.0,6922.0,19.827730262692587,5,10,2698
413410,144.0,113.0,159.0,43.0,52.0,79.0,72.0,174.0,253.0,116.0,44.0,116.0,71.0,10.0,497.0,84.0,59.0,100.0,25.496240740740742,5,5,1627
413420,171.0,77.0,430.0,56.0,170.0,172.0,260.0,402.0,272.0,123.0,357.0,245.0,235.0,239.0,218.0,136.0,244.0,59.0,6.0944,9,7,644
415120,21.0,20.0,22.0,22.0,37.0,26.0,21.0,46.0,50.0,27.0,28.0,50.0,65.0,30.0,20.0,39.0,33.0,39.0,44.910625,8,9,1216
415540,7.0,12.0,173.0,40.0,67.0,10.0,7.0,36.0,251.0,12.0,10.0,5.0,44.0,6.0,199.0,1.0,98.0,354.0,8.564353448275861,3,9,1436
416010,3.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,2.0,9.0,1.0,6.0,2.0,5.0,3.0,5.0,4.0,6.0,140.3275,8,9,1740
416020,31.0,42.0,32.0,28.0,45.0,41.0,30.0,15.0,50.0,35.0,42.0,33.0,42.0,40.0,49.0,35.0,39.0,33.0,65.31660714285714,2,3,1219
417640,101.0,92.0,103.0,132.0,151.0,155.0,136.0,126.0,155.0,145.0,168.0,167.0,141.0,260.0,95.0,104.0,116.0,144.0,68.71073059360731,4,7,2371
417650,285.0,343.0,335.0,279.0,433.0,360.0,479.0,320.0,456.0,372.0,385.0,620.0,391.0,688.0,444.0,233.0,316.0,321.0,69.92112573099415,10,1,1453
419060,22.0,29.0,32.0,21.0,40.0,26.0,36.0,39.0,55.0,43.0,48.0,57.0,28.0,27.0,50.0,62.0,172.0,157.0,14.225,9,3,339
419070,49.0,65.0,65.0,231.0,153.0,74.0,128.0,142.0,74.0,54.0,76.0,207.0,122.0,11.0,20.0,95.0,215.0,218.0,14.206470588235293,7,9,3374
420580,8.0,11.0,9.0,14.0,17.0,9.0,8.0,6.0,20.0,15.0,8.0,3.0,11.0,8.0,10.0,10.0,6.0,1.0,82.18,1,4,3363
421140,16.0,5.0,2.0,12.0,22.0,17.0,18.0,28.0,27.0,12.0,32.0,29.0,32.0,68.0,32.0,30.0,4.0,14.0,95.63625,4,10,1888
421670,33.0,31.0,36.0,31.0,84.0,72.0,119.0,83.0,80.0,83.0,134.0,116.0,103.0,179.0,180.0,39.0,44.0,149.0,62.599044117647054,9,6,2610
431350,249.0,284.0,221.0,210.0,679.0,633.0,438.0,503.0,465.0,334.0,253.0,426.0,353.0,214.0,322.0,378.0,483.0,1068.0,15.046313559322035,2,6,2303
431360,217.0,197.0,255.0,202.0,440.0,440.0,434.0,471.0,351.0,363.0,273.0,408.0,441.0,185.0,343.0,418.0,553.0,526.0,22.132966804979255,10,9,1840
431370,286.0,296.0,470.0,365.0,661.0,498.0,536.0,553.0,540.0,409.0,380.0,586.0,584.0,357.0,261.0,410.0,687.0,635.0,26.341846153846152,7,8,416
433280,66.0,96.0,87.0,69.0,71.0,179.0,146.0,119.0,34.0,144.0,196.0,215.0,191.0,159.0,61.0,59.0,288.0,209.0,44.22096354166666,10,5,2668
433420,93.0,35.0,67.0,40.0,92.0,74.0,64.0,79.0,73.0,65.0,122.0,156.0,118.0,245.0,50.0,57.0,78.0,75.0,71.65081481481481,4,6,2335
433430,93.0,93.0,70.0,115.0,383.0,253.0,261.0,178.0,273.0,260.0,284.0,429.0,321.0,788.0,350.0,166.0,253.0,323.0,77.57688164893617,1,7,1431
437800,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,89.069,1,2,3026
437810,42.0,54.0,44.0,54.0,108.0,81.0,99.0,90.0,47.0,73.0,139.0,114.0,165.0,64.0,46.0,91.0,27.0,30.0,11.814137931034484,10,8,3470
438010,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,3.0,2.0,4.0,0.0,11.0,18.0,1.0,112.0,39.48888888888889,5,10,2836
438070,777.0,589.0,2908.0,1174.0,2121.0,676.0,3033.0,2363.0,623.0,653.0,928.0,1362.0,591.0,1981.0,133.0,198.0,3293.0,8766.0,23.931823540280856,10,3,2055
438300,32.0,334.0,96.0,189.0,276.0,311.0,330.0,330.0,255.0,303.0,200.0,83.0,7.0,1.0,0.0,0.0,0.0,0.0,61.7,6,3,2760
438320,207.0,233.0,205.0,170.0,272.0,176.0,351.0,225.0,322.0,298.0,239.0,401.0,303.0,623.0,210.0,154.0,238.0,340.0,69.58849056603773,5,6,2925
439670,54.0,63.0,41.0,30.0,30.0,31.0,23.0,29.0,35.0,32.0,34.0,43.0,59.0,51.0,67.0,64.0,40.0,40.0,180.8111111111111,6,4,2832
439680,2.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,6.0,1.0,8.0,8.0,4.0,6.0,2.0,4.0,11.0,298.80875,1,9,1319
444370,22.0,26.0,49.0,10.0,14.0,6.0,10.0,15.0,11.0,8.0,6.0,8.0,21.0,10.0,8.0,16.0,101.0,163.0,30.95307723577236,2,10,3197
447740,5.0,7.0,7.0,22.0,28.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.989999999999999,10,10,2031
447750,603.0,617.0,523.0,595.0,653.0,458.0,381.0,475.0,689.0,782.0,684.0,786.0,855.0,588.0,496.0,520.0,454.0,472.0,11.094803892215568,9,6,3248
447980,62.0,32.0,52.0,40.0,24.0,44.0,50.0,25.0,11.0,75.0,58.0,410.0,148.0,659.0,870.0,1103.0,2023.0,74.0,36.23056497175141,3,3,389
448140,172.0,198.0,1002.0,3874.0,1639.0,1752.0,285.0,2596.0,417.0,97.0,646.0,533.0,884.0,65.0,18.0,157.0,370.0,450.0,25.274,8,6,201
448150,16.0,22.0,180.0,73.0,237.0,459.0,121.0,42.0,85.0,73.0,35.0,97.0,171.0,34.0,5.0,39.0,135.0,74.0,19.661216216216218,3,10,1734
450330,19.0,25.0,28.0,12.0,23.0,24.0,23.0,23.0,36.0,42.0,31.0,46.0,53.0,22.0,36.0,53.0,46.0,49.0,54.74530612244898,10,10,1711
450550,61.0,59.0,38.0,43.0,77.0,61.0,87.0,83.0,71.0,77.0,48.0,80.0,47.0,52.0,55.0,175.0,108.0,69.0,48.58820987654321,8,9,1458
453800,96.0,82.0,66.0,70.0,47.0,33.0,18.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,112.0,211.0,40.0,34.894375,6,4,887
453820,421.0,351.0,248.0,71.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,322.0,619.0,396.0,24.617891025641025,10,4,1090
453860,208.0,160.0,201.0,119.0,123.0,120.0,43.0,6.0,10.0,4.0,3.0,4.0,1.0,0.0,9.0,183.0,546.0,342.0,13.214342592592594,7,7,1321
454760,1036.0,980.0,1123.0,941.0,862.0,792.0,813.0,934.0,896.0,1029.0,1041.0,1085.0,1121.0,1068.0,1264.0,998.0,1068.0,1046.0,53.784626582278484,3,8,3433
454770,7.0,16.0,36.0,50.0,42.0,30.0,34.0,41.0,38.0,34.0,24.0,50.0,26.0,27.0,19.0,33.0,39.0,18.0,10.876666666666667,7,1,3413
455130,205.0,133.0,508.0,200.0,149.0,172.0,167.0,120.0,61.0,194.0,26.0,46.0,54.0,51.0,140.0,42.0,41.0,62.0,21.892142857142858,1,2,211
462680,6.0,15.0,14.0,21.0,34.0,117.0,94.0,68.0,104.0,78.0,45.0,5.0,22.0,11.0,9.0,14.0,6.0,0.0,36.18,10,7,2363
464240,30.0,18.0,35.0,32.0,31.0,54.0,2.0,5.0,2.0,20.0,35.0,6.0,19.0,10.0,7.0,9.0,10.0,4.0,40.85,9,8,2310
465470,29.0,214.0,428.0,178.0,343.0,113.0,612.0,259.0,139.0,2499.0,1904.0,1438.0,543.0,836.0,12708.0,1101.0,658.0,935.0,17.19863888888889,2,2,1080
465680,841.0,561.0,883.0,2713.0,697.0,870.0,1588.0,1235.0,775.0,7661.0,9506.0,4144.0,5527.0,4325.0,17081.0,3124.0,3509.0,3612.0,27.647954545454546,1,5,2554
465750,4.0,11.0,24.0,8.0,22.0,12.0,17.0,32.0,9.0,16.0,164.0,15.0,32.0,17.0,14.0,49.0,47.0,126.0,26.363915343915345,2,1,1922
465760,47.0,18.0,237.0,70.0,56.0,104.0,25.0,7.0,14.0,19.0,16.0,19.0,79.0,21.0,8.0,12.0,12.0,121.0,35.07521739130435,10,3,2897
465770,55.0,77.0,360.0,138.0,135.0,189.0,117.0,76.0,58.0,72.0,75.0,83.0,301.0,78.0,17.0,5.0,2.0,4.0,81.28,9,9,3254
467240,227.0,112.0,325.0,114.0,201.0,106.0,125.0,314.0,202.0,208.0,127.0,77.0,74.0,224.0,2765.0,60.0,52.0,138.0,20.31519880174292,6,2,725
467280,13.0,5.0,3.0,2.0,6.0,0.0,4.0,4.0,1.0,8.0,2.0,2.0,1.0,1.0,30.0,1.0,1.0,25.0,88.43272727272728,4,6,3304
468000,377.0,464.0,550.0,503.0,481.0,405.0,401.0,471.0,501.0,480.0,536.0,473.0,504.0,313.0,422.0,466.0,550.0,589.0,19.123557894736845,7,10,1746
468060,26.0,31.0,32.0,25.0,26.0,21.0,18.0,23.0,19.0,23.0,35.0,18.0,28.0,27.0,27.0,22.0,26.0,26.0,90.29409090909091,6,4,684
469260,42.0,28.0,16.0,30.0,18.0,22.0,26.0,24.0,15.0,16.0,14.0,27.0,40.0,22.0,30.0,48.0,43.0,25.0,74.02666666666666,5,3,3124
469850,212.0,81.0,179.0,91.0,138.0,111.0,36.0,25.0,11.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.97,4,9,1472
469860,178.0,35.0,109.0,35.0,20.0,31.0,34.0,64.0,29.0,26.0,41.0,44.0,24.0,13.0,70.0,27.0,80.0,0.0,10.633121212121212,7,5,1595
469870,15.0,20.0,129.0,28.0,37.0,28.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.563333333333333,3,3,1581
469880,330.0,32.0,49.0,24.0,120.0,233.0,180.0,42.0,3.0,2.0,0.0,0.0,0.0,225.0,1335.0,29.0,12.0,46564.0,2.2631344497853374,1,10,2959
469940,541.0,195.0,98.0,7.0,3.0,1.0,0.0,32.0,87.0,20.0,13.0,69.0,53.0,84.0,123.0,167.0,75.0,230.0,8.516184210526315,2,8,2498
469950,33.0,53.0,38.0,19.0,22.0,17.0,10.0,12.0,4.0,0.0,4.0,12.0,0.0,42.0,21.0,34.0,29.0,21.0,16.2475,10,10,973
470670,0.0,0.0,0.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,2.0,7.0,1.0,2.0,9.0,0.0,0.0,0.0,28.34,3,4,504
470680,0.0,0.0,3.0,4.0,6.0,6.0,0.0,8.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.91,5,7,2073
470690,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,71.01333333333334,3,3,2969
470910,128.0,91.0,183.0,183.0,388.0,347.0,235.0,219.0,317.0,305.0,128.0,203.0,203.0,62.0,109.0,153.0,285.0,219.0,30.181616161616162,3,9,232
474940,1.0,2.0,15.0,4.0,21.0,22.0,8.0,10.0,8.0,12.0,7.0,6.0,11.0,14.0,0.0,15.0,9.0,8.0,36.06625,8,2,1204
477690,164.0,85.0,95.0,99.0,91.0,127.0,89.0,106.0,82.0,75.0,69.0,113.0,72.0,86.0,108.0,92.0,73.0,63.0,126.62345679012346,5,6,1908
477710,94.0,68.0,102.0,74.0,46.0,63.0,67.0,44.0,56.0,43.0,34.0,49.0,48.0,42.0,62.0,64.0,41.0,43.0,125.29598039215686,9,4,1683
477810,0.0,25.0,36.0,6.0,50.0,47.0,37.0,23.0,22.0,15.0,16.0,10.0,15.0,26.0,38.0,29.0,25.0,18.0,43.66,3,1,3137
477900,0.0,0.0,0.0,5.0,7.0,2.0,4.0,10.0,4.0,9.0,10.0,11.0,9.0,3.0,9.0,8.0,10.0,9.0,68.37555555555555,1,1,1996
477910,61.0,41.0,43.0,66.0,48.0,84.0,53.0,79.0,54.0,23.0,43.0,16.0,45.0,48.0,39.0,41.0,43.0,47.0,44.72069892473118,1,6,518
477920,16.0,11.0,14.0,12.0,12.0,16.0,21.0,14.0,8.0,24.0,12.0,18.0,10.0,5.0,15.0,17.0,23.0,10.0,93.842,3,3,1679
478740,298.0,316.0,305.0,207.0,283.0,334.0,481.0,582.0,366.0,1948.0,885.0,532.0,866.0,493.0,341.0,590.0,706.0,710.0,45.38523793103449,5,10,1333
479010,21.0,34.0,52.0,71.0,201.0,107.0,79.0,54.0,67.0,58.0,35.0,54.0,106.0,58.0,133.0,86.0,231.0,129.0,45.61685714285714,8,2,3290
479070,30.0,25.0,32.0,76.0,42.0,51.0,23.0,20.0,34.0,19.0,35.0,39.0,41.0,16.0,14.0,12.0,20.0,26.0,36.683749999999996,8,8,2207
479080,3.0,1.0,1.0,0.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,7.0,4.0,6.0,0.0,5.0,1.0,5.0,36.79,4,1,2766
479650,42.0,29.0,27.0,37.0,29.0,48.0,32.0,29.0,25.0,22.0,22.0,28.0,29.0,29.0,44.0,29.0,25.0,35.0,63.65133333333333,1,9,2671
480800,126.0,123.0,134.0,132.0,155.0,108.0,124.0,116.0,100.0,104.0,114.0,100.0,83.0,90.0,112.0,140.0,133.0,162.0,74.87981751824817,5,9,2347
480810,121.0,132.0,137.0,113.0,121.0,107.0,105.0,115.0,108.0,109.0,120.0,100.0,97.0,144.0,131.0,113.0,132.0,120.0,91.4007264957265,5,9,1345
480820,49.0,41.0,50.0,37.0,51.0,40.0,38.0,37.0,49.0,42.0,43.0,52.0,40.0,57.0,54.0,48.0,62.0,45.0,102.31279069767442,4,1,692
481310,30.0,36.0,22.0,64.0,114.0,133.0,102.0,63.0,133.0,115.0,119.0,108.0,41.0,85.0,161.0,263.0,143.0,97.0,32.68978070175439,5,5,2861
481320,79.0,7.0,10.0,4.0,4.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99,2,1,2307
481340,80.0,45.0,48.0,66.0,80.0,79.0,82.0,66.0,126.0,87.0,66.0,99.0,104.0,69.0,90.0,189.0,97.0,82.0,31.35083333333333,5,9,1475
481350,80.0,37.0,49.0,96.0,130.0,113.0,96.0,78.0,185.0,55.0,3.0,106.0,65.0,75.0,130.0,194.0,71.0,88.0,35.331319444444446,4,10,2256
481440,70.0,48.0,63.0,157.0,105.0,78.0,229.0,70.0,64.0,41.0,60.0,47.0,65.0,82.0,53.0,78.0,41.0,41.0,66.50942028985506,1,9,766
481450,109.0,37.0,30.0,119.0,335.0,106.0,199.0,109.0,102.0,92.0,83.0,106.0,100.0,114.0,118.0,288.0,115.0,58.0,65.65497916666666,5,8,2838
481470,141.0,79.0,79.0,114.0,170.0,122.0,281.0,52.0,87.0,110.0,107.0,55.0,161.0,128.0,83.0,148.0,62.0,84.0,64.84842592592592,8,5,2483
481480,242.0,106.0,88.0,114.0,191.0,160.0,307.0,148.0,98.0,131.0,187.0,189.0,161.0,149.0,78.0,133.0,122.0,63.0,67.21501984126984,5,6,885
484130,24.0,51.0,53.0,27.0,65.0,71.0,36.0,38.0,32.0,38.0,25.0,41.0,44.0,25.0,51.0,46.0,84.0,84.0,242.28481012658227,9,1,2734
485850,23.0,20.0,19.0,16.0,19.0,10.0,28.0,14.0,16.0,14.0,18.0,24.0,41.0,16.0,34.0,29.0,14.0,23.0,87.07822916666667,4,6,331
485880,28.0,15.0,38.0,23.0,26.0,27.0,14.0,32.0,22.0,16.0,17.0,39.0,30.0,50.0,49.0,33.0,25.0,26.0,46.50809803921568,2,1,1351
485890,50.0,41.0,62.0,68.0,48.0,52.0,98.0,74.0,37.0,13.0,42.0,42.0,200.0,79.0,97.0,95.0,35.0,22.0,34.16133333333333,1,8,2881
488040,37.0,18.0,98.0,23.0,83.0,59.0,53.0,67.0,106.0,81.0,144.0,207.0,42.0,12.0,8.0,13.0,9.0,10.0,17.975,1,7,2163
489110,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.99,4,6,1653
489720,148.0,46.0,56.0,130.0,169.0,102.0,297.0,104.0,88.0,130.0,125.0,90.0,73.0,102.0,80.0,109.0,97.0,75.0,65.50445512820512,1,4,3092
489740,9.0,7.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,10,9,3246
489820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99,7,10,1520
490410,17.0,23.0,21.0,18.0,25.0,19.0,23.0,18.0,21.0,13.0,18.0,19.0,26.0,13.0,16.0,28.0,37.0,36.0,32.36222222222222,5,3,2070
492360,268.0,218.0,28.0,21.0,6.0,10.0,13.0,12.0,101.0,355.0,207.0,429.0,475.0,228.0,81.0,14.0,8.0,6.0,39.853,3,2,1884
492530,33.0,32.0,0.0,0.0,1.0,9.0,4.0,3.0,15.0,13.0,21.0,30.0,43.0,34.0,6.0,4.0,3.0,2.0,58.49,3,3,177
492580,20.0,7.0,2.0,0.0,2.0,1.0,4.0,5.0,11.0,5.0,11.0,44.0,43.0,22.0,11.0,2.0,3.0,1.0,69.99,7,8,2700
492650,13.0,5.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,5.0,11.0,10.0,19.0,11.0,1.0,0.0,0.0,3.0,92.49,1,6,654
496100,60.0,50.0,62.0,70.0,44.0,47.0,343.0,1221.0,123.0,126.0,54.0,20.0,82.0,17.0,37.0,19.0,29.0,183.0,17.637870370370372,6,8,2287
497010,223.0,153.0,411.0,220.0,198.0,220.0,463.0,448.0,420.0,286.0,551.0,812.0,935.0,397.0,2311.0,1296.0,1733.0,748.0,24.973078189300413,9,7,524
497320,91.0,94.0,8.0,13.0,2.0,4.0,6.0,13.0,16.0,72.0,187.0,195.0,175.0,193.0,22.0,0.0,0.0,3.0,66.99,1,5,2595
501300,361.0,218.0,608.0,395.0,367.0,495.0,688.0,38.0,22.0,35.0,98.0,113.0,145.0,37.0,430.0,194.0,308.0,330.0,35.10842105263158,5,10,3333
502640,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.96428571428571,7,4,1869
502650,86.0,58.0,105.0,117.0,242.0,364.0,209.0,177.0,186.0,217.0,184.0,119.0,138.0,3.0,4.0,10.0,9.0,0.0,3.81,7,8,1643
505690,36.0,25.0,25.0,28.0,64.0,50.0,58.0,31.0,27.0,31.0,37.0,20.0,40.0,57.0,62.0,35.0,28.0,46.0,36.42869565217391,5,7,198
505700,51.0,33.0,49.0,61.0,42.0,44.0,31.0,75.0,15.0,46.0,20.0,23.0,26.0,39.0,125.0,43.0,20.0,23.0,55.98022727272728,2,10,921
505730,17.0,5.0,56.0,14.0,46.0,105.0,57.0,90.0,44.0,54.0,78.0,122.0,385.0,29.0,10.0,21.0,43.0,57.0,31.75482142857143,8,6,951
505770,45.0,12.0,40.0,47.0,391.0,455.0,64.0,66.0,14.0,139.0,44.0,219.0,787.0,42.0,58.0,123.0,100.0,115.0,14.70440366972477,2,8,3348
505830,7911.0,431.0,1437.0,514.0,1479.0,826.0,2977.0,5540.0,1459.0,3299.0,5650.0,1116.0,14932.0,10290.0,68333.0,2589.0,6846.0,29773.0,18.070053611196847,9,7,2250
505840,1.0,2.0,22.0,4.0,17.0,15.0,6.0,24.0,20.0,7.0,14.0,10.0,34.0,6.0,28.0,11.0,17.0,17.0,31.128500000000003,6,8,2701
506000,6.0,11.0,25.0,9.0,22.0,19.0,12.0,13.0,20.0,2.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,138.71333333333334,3,3,922
506010,228.0,300.0,230.0,211.0,314.0,252.0,370.0,307.0,302.0,326.0,318.0,364.0,620.0,308.0,294.0,433.0,488.0,566.0,7.612106824925816,4,8,174
512230,66.0,80.0,78.0,93.0,97.0,68.0,45.0,38.0,50.0,99.0,105.0,105.0,90.0,31.0,44.0,44.0,89.0,59.0,51.35037735849057,10,7,3182
512340,21.0,8.0,16.0,27.0,11.0,10.0,12.0,8.0,17.0,6.0,9.0,13.0,20.0,8.0,55.0,29.0,14.0,6.0,33.358333333333334,2,9,3221
512350,26.0,33.0,30.0,37.0,20.0,26.0,15.0,26.0,23.0,22.0,14.0,23.0,13.0,19.0,90.0,10.0,17.0,9.0,33.56777777777778,6,5,1159
512620,2.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,4.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,45.315,6,8,3340
514170,18.0,19.0,63.0,9.0,45.0,24.0,38.0,34.0,17.0,28.0,16.0,29.0,39.0,21.0,32.0,43.0,87.0,39.0,113.92605263157894,7,3,1019
514400,82.0,54.0,90.0,69.0,56.0,82.0,83.0,46.0,94.0,80.0,71.0,108.0,82.0,68.0,106.0,64.0,98.0,77.0,111.06489247311828,7,5,1019
514410,200.0,238.0,463.0,286.0,296.0,346.0,539.0,259.0,236.0,283.0,204.0,311.0,254.0,285.0,240.0,236.0,233.0,266.0,34.867446043165465,8,8,1577
514420,292.0,240.0,400.0,337.0,260.0,253.0,280.0,214.0,288.0,224.0,212.0,267.0,271.0,302.0,377.0,282.0,263.0,241.0,71.0621234939759,9,1,3219
514570,677.0,443.0,577.0,399.0,202.0,106.0,255.0,319.0,203.0,133.0,498.0,459.0,1091.0,1043.0,1752.0,430.0,257.0,240.0,11.29734384057971,4,4,989
514610,18.0,16.0,26.0,37.0,37.0,66.0,29.0,25.0,23.0,39.0,28.0,29.0,33.0,21.0,33.0,36.0,163.0,31.0,76.038,4,6,2289
515320,13.0,12.0,20.0,37.0,13.0,16.0,37.0,5.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,86.8,6,7,1154
517350,36.0,20.0,51.0,41.0,40.0,19.0,33.0,19.0,26.0,26.0,34.0,49.0,68.0,21.0,73.0,45.0,25.0,12.0,37.555,4,7,365
517880,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,8107.0,150.0,185.0,137.0,158.0,163.0,140.0,181.0,142.0,15.98285714285714,8,6,638
518220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,70.0,17.0,11.0,24.0,49.0,76.0,59.005155555555554,7,3,2201
518250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,518.0,20.27538636363636,9,7,2888
518380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,22.0,15.0,20.0,14.0,11.0,20.0,30.944615384615386,5,1,3356
518390,11.0,919.0,224.0,143.0,249.0,151.0,179.0,285.0,363.0,115.0,45.0,15.0,2.0,2.0,0.0,7.0,3.0,1.0,4.72,3,6,1155
518570,298.0,176.0,374.0,453.0,380.0,86.0,722.0,1380.0,942.0,1146.0,489.0,450.0,135.0,62.0,128.0,48.0,289.0,314.0,4.474584778911565,3,10,1791
518580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,28.0,12.0,10.0,60.0,40.0,88.0,46.0,23.429170588235294,5,4,2566
518590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,16.0,20.0,27.907999999999998,5,1,311
518970,0.0,0.0,0.0,0.0,0.0,23.0,11.0,13.0,45.0,18.0,18.0,35.0,46.0,34.0,98.0,332.0,909.0,19.0,19.95785714285714,2,5,2966
518990,1.0,11.0,15.0,17.0,13.0,15.0,28.0,28.0,24.0,144.0,305.0,276.0,387.0,334.0,278.0,283.0,426.0,1101.0,11.774580790960453,7,3,1805
519510,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48,2,2,1836
519770,2.0,10.0,27.0,14.0,58.0,78.0,44.0,39.0,49.0,62.0,38.0,17.0,109.0,17.0,5.0,17.0,58.0,34.0,22.200312500000003,2,1,773
519780,28.0,9.0,44.0,37.0,75.0,127.0,72.0,56.0,88.0,53.0,77.0,80.0,144.0,9.0,3.0,5.0,24.0,19.0,22.132105263157897,4,8,1774
520960,1050.0,569.0,640.0,654.0,181.0,446.0,476.0,546.0,361.0,96.0,97.0,75.0,55.0,26.0,11.0,9.0,0.0,2.0,8.31,1,10,426
520970,0.0,68.0,0.0,64.0,0.0,118.0,24.0,21.0,30.0,9.0,29.0,21.0,78.0,58.0,53.0,38.0,35.0,47.0,15.626249999999999,9,3,1047
524190,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,4,8,1141
525750,24.0,45.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,44.0,73.0,66.0,111.0,90.0,24.0,2.0,3.0,4.0,35.735,4,3,3258
